draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,gamma.1,gamma.2,nu.1,nu.2,mu.1,mu.2,log_prob_data
92,-411.48000323611814,0.9214951433978825,0.1561688010514578,4.0,15.0,0.0,413.2676498318035,0.8348827317391427,0.16511726826085726,0.49402809863554725,0.5059719013644528,0.27760496360640297,-0.07703562060871623,0.18057525497860644,-0.5277703252231978,-2818.7975075133077
93,-412.45646123494083,1.0,0.17433156462820298,3.0,7.0,0.0,417.32097367953963,0.40747617736943154,0.5925238226305685,0.01899080846393536,0.9810091915360646,-0.5142917872608824,0.17830412591351558,0.2608238846616213,0.20590763630484396,-2811.4668372878054
94,-414.0024196704939,0.9276675325094149,0.11939575064939824,4.0,15.0,0.0,415.0468980100284,0.9783948907053046,0.02160510929469539,0.08367615083422948,0.9163238491657705,-0.2222536157423569,0.0857511481999721,0.11174613044383734,-0.21513687854035385,-2815.346331480388
95,-411.86377629345736,0.9964188448358191,0.13148801768081522,4.0,15.0,0.0,413.82967228722066,0.1586145652557876,0.8413854347442125,0.19886693069060343,0.8011330693093965,-0.6710905378977267,0.3729485744521262,0.6746506267844907,0.06999904962499487,-2817.547359025476
96,-413.45413888347645,0.9802820266472212,0.1561688010514578,4.0,31.0,0.0,415.2525353695626,0.9034392569113369,0.09656074308866314,0.9666118597129244,0.033388140287075596,0.23211043154438132,-0.5045258170535252,0.28105045071639484,-0.569043175518661,-2814.8591178392776
97,-412.0363917506778,0.984113964016398,0.17433156462820298,5.0,31.0,0.0,414.6078019694128,0.6626127020796224,0.3373872979203776,0.9596466446760288,0.04035335532397122,0.08938990029689182,0.5789406970514057,0.14075973764071412,-0.021840412289895358,-2813.1253181127163
98,-411.4194968986217,0.9701441977259326,0.11939575064939824,4.0,15.0,0.0,415.3495978637593,0.9367139138964028,0.0632860861035972,0.3753915259673599,0.6246084740326401,-0.2409390464620424,0.34276247914969593,0.2328541127981643,-0.0242845005593728,-2812.24954832697
99,-410.77965154251314,0.9776827249245109,0.13148801768081522,4.0,31.0,0.0,414.43255880928047,0.5303397895768546,0.46966021042314543,0.12399692666635612,0.8760030733336439,-0.210830995883424,0.15053276513227204,0.3633740085503657,0.02127520055484597,-2812.4568750313433
100,-413.5907512532278,0.8918933137475682,0.1561688010514578,3.0,15.0,0.0,416.12271496184854,0.9088795338509895,0.09112046614901048,0.9338804261219091,0.06611957387809086,0.029738856396135202,-0.048798281490219475,0.12999989408192608,-0.2586376819738677,-2820.4644981227852
101,-410.70090818085265,0.8854968454409728,0.17433156462820298,4.0,15.0,0.0,415.48019144128637,0.5836997585845369,0.41630024141546307,0.20545549346071332,0.7945445065392867,0.20258128010994464,0.014013138513252525,0.20230298850965983,0.0670105690978584,-2814.653635231607
